gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,lt,teq,costat
001690,2001-09-30,2001,INDL,C,D,STD,AAPL,APPLE INC,USD,6021.0000,2101.0000,,A
001690,2002-09-30,2002,INDL,C,D,STD,AAPL,APPLE INC,USD,6298.0000,2203.0000,4095.0000,A
001690,2003-09-30,2003,INDL,C,D,STD,AAPL,APPLE INC,USD,6815.0000,2592.0000,4223.0000,A
001690,2004-09-30,2004,INDL,C,D,STD,AAPL,APPLE INC,USD,8050.0000,2974.0000,5076.0000,A
001690,2005-09-30,2005,INDL,C,D,STD,AAPL,APPLE INC,USD,11551.0000,4085.0000,7466.0000,A
001690,2006-09-30,2006,INDL,C,D,STD,AAPL,APPLE INC,USD,17205.0000,7221.0000,9984.0000,A
001690,2007-09-30,2007,INDL,C,D,STD,AAPL,APPLE INC,USD,25347.0000,10815.0000,14532.0000,A
001690,2008-09-30,2008,INDL,C,D,STD,AAPL,APPLE INC,USD,39572.0000,18542.0000,21030.0000,A
001690,2009-09-30,2009,INDL,C,D,STD,AAPL,APPLE INC,USD,47501.0000,15861.0000,31640.0000,A
001690,2010-09-30,2010,INDL,C,D,STD,AAPL,APPLE INC,USD,75183.0000,27392.0000,47791.0000,A
001690,2011-09-30,2011,INDL,C,D,STD,AAPL,APPLE INC,USD,116371.0000,39756.0000,76615.0000,A
001690,2012-09-30,2012,INDL,C,D,STD,AAPL,APPLE INC,USD,176064.0000,57854.0000,118210.0000,A
001690,2013-09-30,2013,INDL,C,D,STD,AAPL,APPLE INC,USD,207000.0000,83451.0000,123549.0000,A
001690,2014-09-30,2014,INDL,C,D,STD,AAPL,APPLE INC,USD,231839.0000,120292.0000,111547.0000,A
001690,2015-09-30,2015,INDL,C,D,STD,AAPL,APPLE INC,USD,290479.0000,171124.0000,119355.0000,A
001690,2016-09-30,2016,INDL,C,D,STD,AAPL,APPLE INC,USD,321686.0000,193437.0000,128249.0000,A
001690,2017-09-30,2017,INDL,C,D,STD,AAPL,APPLE INC,USD,375319.0000,241272.0000,134047.0000,A
001690,2018-09-30,2018,INDL,C,D,STD,AAPL,APPLE INC,USD,365725.0000,258578.0000,107147.0000,A
001690,2019-09-30,2019,INDL,C,D,STD,AAPL,APPLE INC,USD,338516.0000,248028.0000,90488.0000,A
001690,2020-09-30,2020,INDL,C,D,STD,AAPL,APPLE INC,USD,323888.0000,258549.0000,65339.0000,A
001690,2021-09-30,2021,INDL,C,D,STD,AAPL,APPLE INC,USD,351002.0000,287912.0000,63090.0000,A
001690,2022-09-30,2022,INDL,C,D,STD,AAPL,APPLE INC,USD,352755.0000,302083.0000,50672.0000,A
001690,2023-09-30,2023,INDL,C,D,STD,AAPL,APPLE INC,USD,352583.0000,290437.0000,62146.0000,A
001704,1990-10-31,1990,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,558.0090,257.7010,,A
001704,1991-10-31,1991,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,660.7560,335.3020,,A
001704,1992-10-31,1992,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,853.8220,379.7110,,A
001704,1993-10-31,1993,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,1120.1520,521.3900,,A
001704,1994-10-31,1994,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,1702.6650,736.4010,,A
001704,1995-10-31,1995,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,2965.3790,1181.8760,,A
001704,1996-10-31,1996,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,3637.9870,1267.5620,,A
001704,1997-10-31,1997,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,5070.7660,2128.5950,,A
001704,1998-10-31,1998,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,4929.6920,1809.0710,,A
001704,1999-10-31,1999,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,6706.5040,2369.9020,,A
001704,2000-10-31,2000,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10545.7300,3441.3820,,A
001704,2001-10-31,2001,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,9828.5100,2221.7730,,A
001704,2002-10-31,2002,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10224.7650,2205.1160,8019.6490,A
001704,2003-10-31,2003,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10311.6220,2243.5880,8068.0340,A
001704,2004-10-31,2004,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,12093.4450,2831.4180,9262.0270,A
001704,2005-10-31,2005,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,11269.1570,2340.6080,8928.5490,A
001704,2006-10-31,2006,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,9480.8370,2829.4370,6651.4000,A
001704,2007-10-31,2007,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10654.0750,2832.6660,7821.4090,A
001704,2008-10-31,2008,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,11006.3180,3457.3600,7548.9580,A
001704,2009-10-31,2009,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,9574.2430,2479.6350,7094.6080,A
001704,2010-10-31,2010,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10943.3450,3407.2320,7536.1130,A
001704,2011-10-31,2011,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,13861.0000,5061.0000,8800.0000,A
001704,2012-10-31,2012,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,12102.0000,4867.0000,7235.0000,A
001704,2013-10-31,2013,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,12043.0000,4955.0000,7088.0000,A
001704,2014-10-31,2014,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,13174.0000,5306.0000,7868.0000,A
001704,2015-10-31,2015,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,15308.0000,7695.0000,7613.0000,A
001704,2016-10-31,2016,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,14588.0000,7371.0000,7217.0000,A
001704,2017-10-31,2017,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,19419.0000,10070.0000,9349.0000,A
001704,2018-10-31,2018,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,17773.0000,10934.0000,6839.0000,A
001704,2019-10-31,2019,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,19024.0000,10810.0000,8214.0000,A
001704,2020-10-31,2020,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,22353.0000,11775.0000,10578.0000,A
001704,2021-10-31,2021,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,25825.0000,13578.0000,12247.0000,A
001704,2022-10-31,2022,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,26726.0000,14532.0000,12194.0000,A
001704,2023-10-31,2023,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,30729.0000,14380.0000,16349.0000,A
001878,1990-01-31,1989,INDL,C,D,STD,ADSK,AUTODESK INC,USD,194.3140,35.1930,,A
001878,1991-01-31,1990,INDL,C,D,STD,ADSK,AUTODESK INC,USD,265.2340,46.9490,,A
001878,1992-01-31,1991,INDL,C,D,STD,ADSK,AUTODESK INC,USD,328.0260,60.7210,,A
001878,1993-01-31,1992,INDL,C,D,STD,ADSK,AUTODESK INC,USD,358.2830,90.4500,,A
001878,1994-01-31,1993,INDL,C,D,STD,ADSK,AUTODESK INC,USD,404.8740,107.9950,,A
001878,1995-01-31,1994,INDL,C,D,STD,ADSK,AUTODESK INC,USD,482.0760,158.5920,,A
001878,1996-01-31,1995,INDL,C,D,STD,ADSK,AUTODESK INC,USD,517.9290,175.6010,,A
001878,1997-01-31,1996,INDL,C,D,STD,ADSK,AUTODESK INC,USD,492.2330,184.1190,,A
001878,1998-01-31,1997,INDL,C,D,STD,ADSK,AUTODESK INC,USD,563.4900,230.5510,,A
001878,1999-01-31,1998,INDL,C,D,STD,ADSK,AUTODESK INC,USD,693.8770,233.6350,,A
001878,2000-01-31,1999,INDL,C,D,STD,ADSK,AUTODESK INC,USD,907.3260,305.0270,,A
001878,2001-01-31,2000,INDL,C,D,STD,ADSK,AUTODESK INC,USD,807.7590,335.1210,,A
001878,2002-01-31,2001,INDL,C,D,STD,ADSK,AUTODESK INC,USD,902.4440,373.1300,,A
001878,2003-01-31,2002,INDL,C,D,STD,ADSK,AUTODESK INC,USD,883.6500,314.4420,569.2080,A
001878,2004-01-31,2003,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1017.1600,395.5170,621.6430,A
001878,2005-01-31,2004,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1142.2040,494.1260,648.0780,A
001878,2006-01-31,2005,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1360.8000,569.5000,791.3000,A
001878,2007-01-31,2006,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1797.5000,682.5000,1115.0000,A
001878,2008-01-31,2007,INDL,C,D,STD,ADSK,AUTODESK INC,USD,2208.9000,978.4000,1230.5000,A
001878,2009-01-31,2008,INDL,C,D,STD,ADSK,AUTODESK INC,USD,2420.7000,1110.0000,1310.7000,A
001878,2010-01-31,2009,INDL,C,D,STD,ADSK,AUTODESK INC,USD,2447.2000,973.7000,1473.5000,A
001878,2011-01-31,2010,INDL,C,D,STD,ADSK,AUTODESK INC,USD,2787.6000,1178.3000,1609.3000,A
001878,2012-01-31,2011,INDL,C,D,STD,ADSK,AUTODESK INC,USD,3227.8000,1344.9000,1882.9000,A
001878,2013-01-31,2012,INDL,C,D,STD,ADSK,AUTODESK INC,USD,4308.4000,2265.2000,2043.2000,A
001878,2014-01-31,2013,INDL,C,D,STD,ADSK,AUTODESK INC,USD,4595.0000,2333.5000,2261.5000,A
001878,2015-01-31,2014,INDL,C,D,STD,ADSK,AUTODESK INC,USD,4913.8000,2694.6000,2219.2000,A
001878,2016-01-31,2015,INDL,C,D,STD,ADSK,AUTODESK INC,USD,5515.3000,3895.7000,1619.6000,A
001878,2017-01-31,2016,INDL,C,D,STD,ADSK,AUTODESK INC,USD,4798.1000,4064.5000,733.6000,A
001878,2018-01-31,2017,INDL,C,D,STD,ADSK,AUTODESK INC,USD,4113.6000,4369.6000,-256.0000,A
001878,2019-01-31,2018,INDL,C,D,STD,ADSK,AUTODESK INC,USD,4729.2000,4940.1000,-210.9000,A
001878,2020-01-31,2019,INDL,C,D,STD,ADSK,AUTODESK INC,USD,6179.3000,6318.4000,-139.1000,A
001878,2021-01-31,2020,INDL,C,D,STD,ADSK,AUTODESK INC,USD,7279.8000,6314.3000,965.5000,A
001878,2022-01-31,2021,INDL,C,D,STD,ADSK,AUTODESK INC,USD,8606.8000,7757.7000,849.1000,A
001878,2023-01-31,2022,INDL,C,D,STD,ADSK,AUTODESK INC,USD,9438.0000,8293.0000,1145.0000,A
001891,1990-06-30,1990,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,1692.2630,565.2380,1127.0250,A
001891,1991-06-30,1991,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,1564.9300,512.3100,1052.6200,A
001891,1992-06-30,1992,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,2169.3000,872.5720,1296.7280,A
001891,1993-06-30,1993,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,2439.4000,944.9440,1494.4560,A
001891,1994-06-30,1994,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,2705.5650,1014.3140,1691.2510,A
001891,1995-06-30,1995,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,3201.0960,1104.4810,2096.6150,A
001891,1996-06-30,1996,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,3839.8850,1524.5390,2315.3460,A
001891,1997-06-30,1997,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,4382.7720,1722.2070,2660.5650,A
001891,1998-06-30,1998,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,5175.3550,1768.9040,3406.4510,A
001891,1999-06-30,1999,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,5824.8200,1816.8790,4007.9410,A
001891,2000-06-30,2000,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,16850.8160,12267.9980,4582.8180,A
001891,2001-06-30,2001,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,17889.0900,13188.0930,4700.9970,A
001891,2002-06-30,2002,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,18276.5220,13162.3170,5114.2050,A
001891,2003-06-30,2003,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,19833.6710,14462.1980,5371.4730,A
001891,2004-06-30,2004,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,21120.5590,15702.8890,5417.6700,A
001891,2005-06-30,2005,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,27615.4000,21831.6000,5783.8000,A
001891,2006-06-30,2006,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,27490.1000,21478.5000,6011.6000,A
001891,2007-06-30,2007,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,26648.9000,21501.0000,5147.9000,A
001891,2008-06-30,2008,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,23734.4000,18647.2000,5087.2000,A
001891,2009-06-30,2009,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,25351.7000,20029.1000,5322.6000,A
001891,2010-06-30,2010,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,26862.2000,21383.3000,5478.9000,A
001891,2011-06-30,2011,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,34238.3000,28227.9000,6010.4000,A
001891,2012-06-30,2012,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,30815.5000,24701.5000,6114.0000,A
001891,2013-06-30,2013,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,32268.1000,26078.2000,6189.9000,A
001891,2014-06-30,2014,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,32051.7000,25381.5000,6670.2000,A
001891,2015-06-30,2015,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,33110.5000,28302.0000,4808.5000,A
001891,2016-06-30,2016,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,43670.0000,39188.4000,4481.6000,A
001891,2017-06-30,2017,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,37180.0000,33203.0000,3977.0000,A
001891,2018-06-30,2018,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,37088.7000,33629.1000,3459.6000,A
001891,2019-06-30,2019,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,41887.7000,36487.8000,5399.9000,A
001891,2020-06-30,2020,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,39165.5000,33413.3000,5752.2000,A
001891,2021-06-30,2021,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,48772.5000,43102.4000,5670.1000,A
001891,2022-06-30,2022,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,63068.2000,59842.9000,3225.3000,A
001891,2023-06-30,2023,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,50971.0000,47461.9000,3509.1000,A
002574,1990-12-31,1990,INDL,C,D,STD,CSX,CSX CORP,USD,12804.0000,9263.0000,,A
002574,1991-12-31,1991,INDL,C,D,STD,CSX,CSX CORP,USD,12798.0000,9616.0000,,A
002574,1992-12-31,1992,INDL,C,D,STD,CSX,CSX CORP,USD,13049.0000,10074.0000,,A
002574,1993-12-31,1993,INDL,C,D,STD,CSX,CSX CORP,USD,13420.0000,10240.0000,,A
002574,1994-12-31,1994,INDL,C,D,STD,CSX,CSX CORP,USD,13724.0000,9993.0000,,A
002574,1995-12-31,1995,INDL,C,D,STD,CSX,CSX CORP,USD,14282.0000,10040.0000,,A
002574,1996-12-31,1996,INDL,C,D,STD,CSX,CSX CORP,USD,16965.0000,11970.0000,,A
002574,1997-12-31,1997,INDL,C,D,STD,CSX,CSX CORP,USD,19957.0000,14191.0000,,A
002574,1998-12-31,1998,INDL,C,D,STD,CSX,CSX CORP,USD,20427.0000,14547.0000,,A
002574,1999-12-31,1999,INDL,C,D,STD,CSX,CSX CORP,USD,20720.0000,14964.0000,,A
002574,2000-12-31,2000,INDL,C,D,STD,CSX,CSX CORP,USD,20491.0000,14474.0000,,A
002574,2001-12-31,2001,INDL,C,D,STD,CSX,CSX CORP,USD,20801.0000,14681.0000,,A
002574,2002-12-31,2002,INDL,C,D,STD,CSX,CSX CORP,USD,20951.0000,14710.0000,6241.0000,A
002574,2003-12-31,2003,INDL,C,D,STD,CSX,CSX CORP,USD,21760.0000,15307.0000,6453.0000,A
002574,2004-12-31,2004,INDL,C,D,STD,CSX,CSX CORP,USD,24581.0000,17770.0000,6811.0000,A
002574,2005-12-31,2005,INDL,C,D,STD,CSX,CSX CORP,USD,24232.0000,16210.0000,7954.0000,A
002574,2006-12-31,2006,INDL,C,D,STD,CSX,CSX CORP,USD,25129.0000,16098.0000,8942.0000,A
002574,2007-12-31,2007,INDL,C,D,STD,CSX,CSX CORP,USD,25534.0000,16828.0000,8685.0000,A
002574,2008-12-31,2008,INDL,C,D,STD,CSX,CSX CORP,USD,26288.0000,18219.0000,8048.0000,A
002574,2009-12-31,2009,INDL,C,D,STD,CSX,CSX CORP,USD,27036.0000,18176.0000,8860.0000,A
002574,2010-12-31,2010,INDL,C,D,STD,CSX,CSX CORP,USD,28141.0000,19441.0000,8700.0000,A
002574,2011-12-31,2011,INDL,C,D,STD,CSX,CSX CORP,USD,29473.0000,21005.0000,8468.0000,A
002574,2012-12-31,2012,INDL,C,D,STD,CSX,CSX CORP,USD,30571.0000,21569.0000,9002.0000,A
002574,2013-12-31,2013,INDL,C,D,STD,CSX,CSX CORP,USD,31782.0000,21278.0000,10504.0000,A
002574,2014-12-31,2014,INDL,C,D,STD,CSX,CSX CORP,USD,33053.0000,21877.0000,11176.0000,A
002574,2015-12-31,2015,INDL,C,D,STD,CSX,CSX CORP,USD,35039.0000,23371.0000,11668.0000,A
002574,2016-12-31,2016,INDL,C,D,STD,CSX,CSX CORP,USD,35414.0000,23720.0000,11694.0000,A
002574,2017-12-31,2017,INDL,C,D,STD,CSX,CSX CORP,USD,35739.0000,21018.0000,14721.0000,A
002574,2018-12-31,2018,INDL,C,D,STD,CSX,CSX CORP,USD,36729.0000,24149.0000,12580.0000,A
002574,2019-12-31,2019,INDL,C,D,STD,CSX,CSX CORP,USD,38257.0000,26394.0000,11863.0000,A
002574,2020-12-31,2020,INDL,C,D,STD,CSX,CSX CORP,USD,39793.0000,26683.0000,13110.0000,A
002574,2021-12-31,2021,INDL,C,D,STD,CSX,CSX CORP,USD,40531.0000,27031.0000,13500.0000,A
002574,2022-12-31,2022,INDL,C,D,STD,CSX,CSX CORP,USD,41912.0000,29287.0000,12625.0000,A
002574,2023-12-31,2023,INDL,C,D,STD,CSX,CSX CORP,USD,42408.0000,30275.0000,12133.0000,A
002710,1990-08-31,1990,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,142.8680,95.6650,,A
002710,1991-08-31,1991,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,147.2070,95.2330,,A
002710,1992-08-31,1992,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,217.8350,122.2860,,A
002710,1993-08-31,1993,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,355.1820,229.0780,,A
002710,1994-08-31,1994,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,826.5620,622.3690,,A
002710,1995-08-31,1995,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,785.9210,434.0390,,A
002710,1997-02-28,1996,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,1020.9010,656.1680,,A
002710,1998-02-28,1997,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,1073.1590,657.9950,,A
002710,1999-02-28,1998,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,1793.7760,1358.5040,,A
002710,2000-02-29,1999,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,2348.7910,1827.9510,,A
002710,2001-02-28,2000,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,2512.1690,1895.9010,,A
002710,2002-02-28,2001,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,3069.3850,2113.6490,,A
002710,2003-02-28,2002,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,3196.3300,2021.3460,1174.9840,A
002710,2004-02-29,2003,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,5558.6730,3181.0540,2377.6190,A
002710,2005-02-28,2004,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,7804.1720,5024.2590,2779.9130,A
002710,2006-02-28,2005,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,7400.5540,4425.3830,2975.1710,A
002710,2007-02-28,2006,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,9438.2000,6020.7000,3417.5000,A
002710,2008-02-29,2007,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,10052.8000,7286.9000,2765.9000,A
002710,2009-02-28,2008,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,8036.5000,6128.2000,1908.3000,A
002710,2010-02-28,2009,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,8094.3000,5518.0000,2576.3000,A
002710,2011-02-28,2010,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,7167.6000,4615.7000,2551.9000,A
002710,2012-02-29,2011,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,7109.9000,4433.9000,2676.0000,A
002710,2013-02-28,2012,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,7638.1000,4777.8000,2860.3000,A
002710,2014-02-28,2013,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,14302.1000,9320.8000,4981.3000,A
002710,2015-02-28,2014,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,15144.5000,9263.2000,5881.3000,A
002710,2016-02-29,2015,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,16965.0000,10273.2000,6691.8000,A
002710,2017-02-28,2016,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,18602.4000,11717.6000,6884.8000,A
002710,2018-02-28,2017,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,20538.7000,12476.0000,8062.7000,A
002710,2019-02-28,2018,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,29231.5000,16394.3000,12837.2000,A
002710,2020-02-29,2019,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,27323.2000,14848.9000,12474.3000,A
002710,2021-02-28,2020,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,27104.8000,13175.7000,13929.1000,A
002710,2022-02-28,2021,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,25855.8000,13808.0000,12047.8000,A
002710,2023-02-28,2022,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,24662.3000,15928.4000,8733.9000,A
003062,1990-05-31,1989,INDL,C,D,STD,CTAS,CINTAS CORP,USD,254.1620,96.7210,157.4410,A
003062,1991-05-31,1990,INDL,C,D,STD,CTAS,CINTAS CORP,USD,305.8220,120.1900,185.6320,A
003062,1992-05-31,1991,INDL,C,D,STD,CTAS,CINTAS CORP,USD,361.2610,135.3970,225.8640,A
003062,1993-05-31,1992,INDL,C,D,STD,CTAS,CINTAS CORP,USD,454.1650,189.2510,264.9140,A
003062,1994-05-31,1993,INDL,C,D,STD,CTAS,CINTAS CORP,USD,501.6320,191.9800,309.6520,A
003062,1995-05-31,1994,INDL,C,D,STD,CTAS,CINTAS CORP,USD,596.1810,231.8370,364.3440,A
003062,1996-05-31,1995,INDL,C,D,STD,CTAS,CINTAS CORP,USD,668.7620,239.2650,429.4970,A
003062,1997-05-31,1996,INDL,C,D,STD,CTAS,CINTAS CORP,USD,761.8230,249.4470,512.3760,A
003062,1998-05-31,1997,INDL,C,D,STD,CTAS,CINTAS CORP,USD,1017.8360,363.3440,654.4920,A
003062,1999-05-31,1998,INDL,C,D,STD,CTAS,CINTAS CORP,USD,1407.8180,536.3950,871.4230,A
003062,2000-05-31,1999,INDL,C,D,STD,CTAS,CINTAS CORP,USD,1581.3420,538.4660,1042.8760,A
003062,2001-05-31,2000,INDL,C,D,STD,CTAS,CINTAS CORP,USD,1752.2240,520.9090,1231.3150,A
003062,2002-05-31,2001,INDL,C,D,STD,CTAS,CINTAS CORP,USD,2519.2340,1095.4750,1423.7590,A
003062,2003-05-31,2002,INDL,C,D,STD,CTAS,CINTAS CORP,USD,2582.9460,936.6140,1646.3320,A
003062,2004-05-31,2003,INDL,C,D,STD,CTAS,CINTAS CORP,USD,2810.2970,922.3280,1887.9690,A
003062,2005-05-31,2004,INDL,C,D,STD,CTAS,CINTAS CORP,USD,3059.7440,955.6090,2104.1350,A
003062,2006-05-31,2005,INDL,C,D,STD,CTAS,CINTAS CORP,USD,3425.2370,1337.2740,2087.9630,A
003062,2007-05-31,2006,INDL,C,D,STD,CTAS,CINTAS CORP,USD,3570.4800,1402.7420,2167.7380,A
003062,2008-05-31,2007,INDL,C,D,STD,CTAS,CINTAS CORP,USD,3808.6010,1554.4700,2254.1310,A
003062,2009-05-31,2008,INDL,C,D,STD,CTAS,CINTAS CORP,USD,3720.9510,1353.5420,2367.4090,A
003062,2010-05-31,2009,INDL,C,D,STD,CTAS,CINTAS CORP,USD,3969.7360,1435.7070,2534.0290,A
003062,2011-05-31,2010,INDL,C,D,STD,CTAS,CINTAS CORP,USD,4351.9400,2049.2910,2302.6490,A
003062,2012-05-31,2011,INDL,C,D,STD,CTAS,CINTAS CORP,USD,4160.9060,2021.7710,2139.1350,A
003062,2013-05-31,2012,INDL,C,D,STD,CTAS,CINTAS CORP,USD,4345.6320,2144.1400,2201.4920,A
003062,2014-05-31,2013,INDL,C,D,STD,CTAS,CINTAS CORP,USD,4462.4520,2269.5940,2192.8580,A
003062,2015-05-31,2014,INDL,C,D,STD,CTAS,CINTAS CORP,USD,4192.4600,2260.0050,1932.4550,A
003062,2016-05-31,2015,INDL,C,D,STD,CTAS,CINTAS CORP,USD,4104.3930,2261.7340,1842.6590,A
003062,2017-05-31,2016,INDL,C,D,STD,CTAS,CINTAS CORP,USD,6844.0570,4541.2640,2302.7930,A
003062,2018-05-31,2017,INDL,C,D,STD,CTAS,CINTAS CORP,USD,6958.2140,3941.6880,3016.5260,A
003062,2019-05-31,2018,INDL,C,D,STD,CTAS,CINTAS CORP,USD,7436.6620,4433.9410,3002.7210,A
003062,2020-05-31,2019,INDL,C,D,STD,CTAS,CINTAS CORP,USD,7669.8850,4434.6830,3235.2020,A
003062,2021-05-31,2020,INDL,C,D,STD,CTAS,CINTAS CORP,USD,8236.8230,4548.9760,3687.8470,A
003062,2022-05-31,2021,INDL,C,D,STD,CTAS,CINTAS CORP,USD,8147.2560,4839.0600,3308.1960,A
003062,2023-05-31,2022,INDL,C,D,STD,CTAS,CINTAS CORP,USD,8546.3560,4682.3700,3863.9860,A
003226,1990-12-31,1990,INDL,C,D,STD,CMCSA,COMCAST CORP,USD,2456.5730,2232.0300,-21.6890,A
